country_code,country_name,indicator_code,indicator_name,year,value
MX,Mexico,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,22.3057833165138
MX,Mexico,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,20.8923836626833
MX,Mexico,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,21.6980704238964
MX,Mexico,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,19.8103353511537
MX,Mexico,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,19.8697097098835
PL,Poland,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,39.0982392627941
PL,Poland,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,36.0632407243175
PL,Poland,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,36.9985474454804
PL,Poland,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,40.522296880667
PL,Poland,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,33.827053466204
PL,Poland,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,33.0589633854181
RU,Russian Federation,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,29.6042548935718
RU,Russian Federation,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,31.3980432829166
RU,Russian Federation,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,30.78279492703
RU,Russian Federation,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,35.2998185923772
RU,Russian Federation,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,29.6140297769421
RU,Russian Federation,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,28.9441478427563
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,24.2191318731543
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,21.9700445283442
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,25.0127399358585
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,31.9689061537757
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,26.7097064575879
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,26.7955295916704
TR,Turkiye,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,33.0277530817277
TR,Turkiye,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,29.0624088388364
TR,Turkiye,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,30.2009775804558
TR,Turkiye,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,33.4510950281809
TR,Turkiye,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,34.8909170453359
TR,Turkiye,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,33.1443390183968
US,United States,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,24.8982825568771
US,United States,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,25.0456420310833
US,United States,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,31.7949992963696
US,United States,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,32.2719048246125
US,United States,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,22.6817722119359
US,United States,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,22.3027770799805
ZA,South Africa,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,33.4243056296085
ZA,South Africa,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,34.6050550967435
ZA,South Africa,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,37.8354162011745
ZA,South Africa,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,34.6532754617872
ZA,South Africa,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,33.9954978254972
AU,Australia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,1.51535803855596
AU,Australia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,1.50519106560509
AU,Australia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,1.44166445896522
AU,Australia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,1.33122425957081
AU,Australia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,1.45308511847016
AU,Australia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,1.43850654421382
AU,Australia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,1.33841214646451
BR,Brazil,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,5.3889349057096
BR,Brazil,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,4.99437976287199
BR,Brazil,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,5.16397029102111
BR,Brazil,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,5.39440078962503
BR,Brazil,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,5.15517878751281
BR,Brazil,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,3.9444710972507
BR,Brazil,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,3.65382536145755
CA,Canada,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,1.36935976604092
CA,Canada,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,1.3499086407939
CA,Canada,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,1.30155477474355
CA,Canada,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,1.2538769021268
CA,Canada,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,1.34115267222386
CA,Canada,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,1.32679336266012
CA,Canada,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,1.29581792813534
CN,China,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,7.19749110789917
CN,China,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,7.08399842343631
CN,China,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,6.73715811237119
CN,China,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,6.44897518024316
CN,China,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,6.90076726944925
CN,China,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,6.90838500992901
CN,China,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,6.61595717735439
DE,Germany,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,0.923889546117607
DE,Germany,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,0.924839558470698
DE,Germany,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,0.949623753156941
DE,Germany,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,0.84549413889045
DE,Germany,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,0.875506396987998
DE,Germany,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,0.893276257067409
DE,Germany,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,0.846772667108111
FR,France,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,0.923889546117607
FR,France,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,0.924839558470698
FR,France,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,0.949623753156941
FR,France,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,0.84549413889045
FR,France,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,0.875506396987998
FR,France,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,0.893276257067409
FR,France,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,0.846772667108111
GB,United Kingdom,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,0.782414580986262
GB,United Kingdom,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,0.804538906734353
GB,United Kingdom,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,0.811301715827773
GB,United Kingdom,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,0.727064944688323
GB,United Kingdom,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,0.779999576697153
GB,United Kingdom,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,0.783445110011929
GB,United Kingdom,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,0.749531540259847
ID,Indonesia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,15855.4482866711
ID,Indonesia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,15236.8846620506
ID,Indonesia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,14849.8539362105
ID,Indonesia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,14308.1439011897
ID,Indonesia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,14582.2034678177
ID,Indonesia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,14147.6713605454
ID,Indonesia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,14236.9387734818
IN,India,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,83.669281580941
IN,India,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,82.5992764460784
IN,India,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,78.6044905829916
IN,India,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,73.9180128154351
IN,India,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,74.0995668836052
IN,India,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,70.4203405359551
IN,India,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,68.3894670935422
IT,Italy,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,0.923889546117607
IT,Italy,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,0.924839558470698
IT,Italy,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,0.949623753156941
IT,Italy,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,0.84549413889045
IT,Italy,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,0.875506396987998
IT,Italy,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,0.893276257067409
IT,Italy,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,0.846772667108111
JP,Japan,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,151.366291302752
JP,Japan,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,140.49110006234
JP,Japan,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,131.498140443764
JP,Japan,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,109.754323839417
JP,Japan,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,106.774582262437
JP,Japan,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,109.009665900863
JP,Japan,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,110.42317934106
KR,"Korea, Rep.",PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,1363.375
KR,"Korea, Rep.",PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,1305.6625
KR,"Korea, Rep.",PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,1291.44666666667
KR,"Korea, Rep.",PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,1143.95166666667
KR,"Korea, Rep.",PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,1180.26583333333
KR,"Korea, Rep.",PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,1165.3575
KR,"Korea, Rep.",PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,1100.16333333333
MX,Mexico,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,18.3048583333333
MX,Mexico,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,17.7587166666667
MX,Mexico,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,20.12735
MX,Mexico,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,20.2724083333333
MX,Mexico,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,21.4856083333333
MX,Mexico,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,19.2636333333333
MX,Mexico,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,19.2443416666667
NG,Nigeria,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,1478.96519740023
NG,Nigeria,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,645.194067883201
NG,Nigeria,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,425.979158066857
NG,Nigeria,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,401.152029220779
NG,Nigeria,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,358.810797258297
NG,Nigeria,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,306.920951495222
NG,Nigeria,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,306.083688245234
PL,Poland,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,3.98078333333333
PL,Poland,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,4.20366666666667
PL,Poland,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,4.45775833333333
PL,Poland,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,3.86191666666667
PL,Poland,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,3.89974166666667
PL,Poland,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,3.839375
PL,Poland,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,3.61171666666667
RU,Russian Federation,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,92.5524
RU,Russian Federation,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,85.1620083333333
RU,Russian Federation,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,68.4849416666667
RU,Russian Federation,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,73.65435
RU,Russian Federation,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,72.1049083333333
RU,Russian Federation,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,64.7376583333333
RU,Russian Federation,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,62.6681333333334
SA,Saudi Arabia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,3.75
SA,Saudi Arabia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,3.75
SA,Saudi Arabia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,3.75
SA,Saudi Arabia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,3.75
SA,Saudi Arabia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,3.75
SA,Saudi Arabia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,3.75
SA,Saudi Arabia,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,3.75
TR,Turkiye,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,32.8058614432703
TR,Turkiye,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,23.7385661219918
TR,Turkiye,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,16.5488604173067
TR,Turkiye,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,8.85040754928315
TR,Turkiye,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,7.00860541558522
TR,Turkiye,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,5.67381930843574
TR,Turkiye,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,4.82837014720942
US,United States,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,1.0
US,United States,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,1.0
US,United States,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,1.0
US,United States,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,1.0
US,United States,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,1.0
US,United States,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,1.0
US,United States,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,1.0
ZA,South Africa,PA.NUS.FCRF,Official exchange rate (LCU per USD),2024,18.3286575505
ZA,South Africa,PA.NUS.FCRF,Official exchange rate (LCU per USD),2023,18.4502441785
ZA,South Africa,PA.NUS.FCRF,Official exchange rate (LCU per USD),2022,16.3558534845
ZA,South Africa,PA.NUS.FCRF,Official exchange rate (LCU per USD),2021,14.7786782139167
ZA,South Africa,PA.NUS.FCRF,Official exchange rate (LCU per USD),2020,16.4591053903333
ZA,South Africa,PA.NUS.FCRF,Official exchange rate (LCU per USD),2019,14.4484270548333
ZA,South Africa,PA.NUS.FCRF,Official exchange rate (LCU per USD),2018,13.2339264715833
AU,Australia,FR.INR.RINR,Real interest rate (%),2019,1.56982320729507
AU,Australia,FR.INR.RINR,Real interest rate (%),2018,3.35275994582846
BR,Brazil,FR.INR.RINR,Real interest rate (%),2024,34.7285151444461
BR,Brazil,FR.INR.RINR,Real interest rate (%),2023,36.554470620355
BR,Brazil,FR.INR.RINR,Real interest rate (%),2022,28.3960928180404
BR,Brazil,FR.INR.RINR,Real interest rate (%),2021,15.0108849846562
BR,Brazil,FR.INR.RINR,Real interest rate (%),2020,21.1971796693451
BR,Brazil,FR.INR.RINR,Real interest rate (%),2019,31.9030727574424
BR,Brazil,FR.INR.RINR,Real interest rate (%),2018,33.1023342525489
CN,China,FR.INR.RINR,Real interest rate (%),2024,5.09321925687914
CN,China,FR.INR.RINR,Real interest rate (%),2023,4.88038486696444
CN,China,FR.INR.RINR,Real interest rate (%),2022,2.36988583421333
CN,China,FR.INR.RINR,Real interest rate (%),2021,-0.118557234530241
CN,China,FR.INR.RINR,Real interest rate (%),2020,3.79985989492251
CN,China,FR.INR.RINR,Real interest rate (%),2019,2.99509285161556
CN,China,FR.INR.RINR,Real interest rate (%),2018,0.852537111572747
ID,Indonesia,FR.INR.RINR,Real interest rate (%),2024,7.83418010229542
ID,Indonesia,FR.INR.RINR,Real interest rate (%),2023,7.28506359409343
ID,Indonesia,FR.INR.RINR,Real interest rate (%),2022,-0.957376340510305
ID,Indonesia,FR.INR.RINR,Real interest rate (%),2021,2.7532239499583
ID,Indonesia,FR.INR.RINR,Real interest rate (%),2020,9.98592671987597
ID,Indonesia,FR.INR.RINR,Real interest rate (%),2019,8.62940479031393
ID,Indonesia,FR.INR.RINR,Real interest rate (%),2018,6.47124983937941
IN,India,FR.INR.RINR,Real interest rate (%),2022,2.52131544946588
IN,India,FR.INR.RINR,Real interest rate (%),2021,0.316945144211866
IN,India,FR.INR.RINR,Real interest rate (%),2020,4.13599957786408
IN,India,FR.INR.RINR,Real interest rate (%),2019,6.89487542729716
IN,India,FR.INR.RINR,Real interest rate (%),2018,5.36166638954869
IT,Italy,FR.INR.RINR,Real interest rate (%),2024,3.23429287161478
IT,Italy,FR.INR.RINR,Real interest rate (%),2023,-1.22864122337094
IT,Italy,FR.INR.RINR,Real interest rate (%),2022,-1.15112854557422
IT,Italy,FR.INR.RINR,Real interest rate (%),2021,0.733185661773557
IT,Italy,FR.INR.RINR,Real interest rate (%),2020,0.739269290959428
IT,Italy,FR.INR.RINR,Real interest rate (%),2019,1.53937572556579
IT,Italy,FR.INR.RINR,Real interest rate (%),2018,1.5923708555414
KR,"Korea, Rep.",FR.INR.RINR,Real interest rate (%),2024,0.634469260614764
KR,"Korea, Rep.",FR.INR.RINR,Real interest rate (%),2023,3.08772627466291
KR,"Korea, Rep.",FR.INR.RINR,Real interest rate (%),2022,2.44052857732634
KR,"Korea, Rep.",FR.INR.RINR,Real interest rate (%),2021,-0.287216232726005
KR,"Korea, Rep.",FR.INR.RINR,Real interest rate (%),2020,1.19550220518032
KR,"Korea, Rep.",FR.INR.RINR,Real interest rate (%),2019,4.09560933285802
KR,"Korea, Rep.",FR.INR.RINR,Real interest rate (%),2018,3.07847583379285
MX,Mexico,FR.INR.RINR,Real interest rate (%),2024,6.02283547069742
MX,Mexico,FR.INR.RINR,Real interest rate (%),2023,6.62929489524065
MX,Mexico,FR.INR.RINR,Real interest rate (%),2022,1.41798509602471
MX,Mexico,FR.INR.RINR,Real interest rate (%),2021,0.386354456627097
MX,Mexico,FR.INR.RINR,Real interest rate (%),2020,1.64584208356017
MX,Mexico,FR.INR.RINR,Real interest rate (%),2019,3.93998795588135
MX,Mexico,FR.INR.RINR,Real interest rate (%),2018,2.69522693587484
NG,Nigeria,FR.INR.RINR,Real interest rate (%),2023,2.87664578502372
NG,Nigeria,FR.INR.RINR,Real interest rate (%),2022,3.96855873884367
NG,Nigeria,FR.INR.RINR,Real interest rate (%),2021,-1.02433535391556
NG,Nigeria,FR.INR.RINR,Real interest rate (%),2020,2.14785084959324
NG,Nigeria,FR.INR.RINR,Real interest rate (%),2019,-25.7765299378193
NG,Nigeria,FR.INR.RINR,Real interest rate (%),2018,6.05597715767894
RU,Russian Federation,FR.INR.RINR,Real interest rate (%),2023,3.35553421597221
RU,Russian Federation,FR.INR.RINR,Real interest rate (%),2022,-5.69068856297008
RU,Russian Federation,FR.INR.RINR,Real interest rate (%),2021,-9.3292456683571
RU,Russian Federation,FR.INR.RINR,Real interest rate (%),2020,5.8252621205664
RU,Russian Federation,FR.INR.RINR,Real interest rate (%),2019,5.31670923072754
RU,Russian Federation,FR.INR.RINR,Real interest rate (%),2018,-1.02848259453331
US,United States,FR.INR.RINR,Real interest rate (%),2021,-1.08716753956254
US,United States,FR.INR.RINR,Real interest rate (%),2020,2.84614797883626
US,United States,FR.INR.RINR,Real interest rate (%),2019,3.71968036171318
US,United States,FR.INR.RINR,Real interest rate (%),2018,2.46243186978415
ZA,South Africa,FR.INR.RINR,Real interest rate (%),2024,7.41753982186412
ZA,South Africa,FR.INR.RINR,Real interest rate (%),2023,6.47206699043374
ZA,South Africa,FR.INR.RINR,Real interest rate (%),2022,3.37387624023208
ZA,South Africa,FR.INR.RINR,Real interest rate (%),2021,0.59508785972345
ZA,South Africa,FR.INR.RINR,Real interest rate (%),2020,2.19841383909371
ZA,South Africa,FR.INR.RINR,Real interest rate (%),2019,5.26841565254553
ZA,South Africa,FR.INR.RINR,Real interest rate (%),2018,5.85618355804149
BR,Brazil,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,28.6612661075538
BR,Brazil,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,28.628650184641
BR,Brazil,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,30.5621181630478
BR,Brazil,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,35.2910131878973
BR,Brazil,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,38.0076646022397
BR,Brazil,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,31.1964144613097
BR,Brazil,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,29.9289604206331
CN,China,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,13.0007522555005
CN,China,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,13.50675136222
CN,China,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,13.9317634143876
CN,China,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,15.0703683293598
CN,China,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,15.634535209813
CN,China,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,14.5601860956403
CN,China,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,13.9248882428061
ID,Indonesia,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,30.9729980083421
ID,Indonesia,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,29.935375315129
ID,Indonesia,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,30.8527352858338
ID,Indonesia,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,36.1990816015577
ID,Indonesia,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,40.4899520829926
ID,Indonesia,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,37.0829978168899
ID,Indonesia,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,37.5639689128338
IN,India,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,18.5795533694083
IN,India,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,18.0442974446192
IN,India,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,18.6518069060743
IN,India,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,19.5524130311129
IN,India,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,21.4094740100862
IN,India,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,19.9766366353145
IN,India,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,19.4905310721105
MX,Mexico,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,32.8920519832698
MX,Mexico,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,34.0722892134803
MX,Mexico,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,40.8971913213688
MX,Mexico,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,46.8965782589805
MX,Mexico,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,56.8349663684666
MX,Mexico,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,48.7169187460769
MX,Mexico,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,49.1902287834628
NG,Nigeria,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,60.0447244122839
NG,Nigeria,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,29.036832236491
NG,Nigeria,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,22.1867351582616
NG,Nigeria,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,22.2682603874306
NG,Nigeria,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,20.4924439613801
NG,Nigeria,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,17.479665389895
NG,Nigeria,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,16.9165675219792
RU,Russian Federation,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,16.757438584072
RU,Russian Federation,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,26.4340953468359
RU,Russian Federation,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,31.6125814211445
RU,Russian Federation,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,29.6288697909038
RU,Russian Federation,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,29.548796109
TR,Turkiye,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,39.3880494718611
TR,Turkiye,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,45.157151097837
TR,Turkiye,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,50.758322367613
TR,Turkiye,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,53.7425891882514
TR,Turkiye,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,60.3150906136416
TR,Turkiye,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2019,55.3071524639806
TR,Turkiye,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2018,55.4453574540502
ZA,South Africa,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2024,44.8309798829996
ZA,South Africa,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2023,44.1610440626778
ZA,South Africa,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2022,43.0995184381018
ZA,South Africa,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2021,41.0418957615734
ZA,South Africa,DT.DOD.DECT.GN.ZS,External debt stocks (% of GNI),2020,52.7841323729174
